Mã sku phần mềm Bravo,Đuôi màu,Mã vật tư tính giá,Tên vật tư tính giá,Mã sku nhà máy,Mã Sale,Bộ Mẫu,Nhóm sản phẩm,Đặc điểm,Đơn vị nhỏ nhất,Đơn vị cấp 2,Hệ số quy đổi cấp 2,Đơn vị cấp 3,Hệ số quy đổi cấp 3,Đơn vị cấp 4,Hệ số quy đổi cấp 4,Quy cách vận tải,Nhóm giá,Khối lượng,Mã nhà máy,Mã nơi kéo,Nhãn hàng,Tình trạng,Tình trạng chi nhánh,Cột dò tình trạng,Ngày triển khai,Kênh triển khai,Tuổi mẫu
bravo_sku,color_tail,item_code,item_name,factory_sku,sale_sku,pattern_set,category,features,masterunit,uom_level2,quantity_exchange_level2,uom_level3,quantity_exchange_level3,uom_level4,quantity_exchange_level4,transport_spec,price_group,gross_weight,factory_code,pull_source_code,brand,status,branch_status,status_lookup,deploy_date,branch_channel,sample_age
03.L1.3060.7106.9,9,03.L1.3060.7106,Gạch 30x60 MS 7106 Loại 1,7106,03.7106,7106-7105-7104,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 BS,3060,0,03,VITTO - VINH PHUC,VINCERA,END-2023,END-2023,END-2023,2/1/2021,,62
03.L1.6060.8067.4,4,03.L1.6060.8067,Gạch 60x60 MS 8067 loại 1,8067,03.8067,8067,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,03,VITTO - HUE,VINCERA,END-2024,END-2024,END-2024,8/31/2021,UNIS,55
05.L1.6060.6781.P,P,05.L1.6060.6781,Gạch 60x60 MS 6781 loại 1,6781,05.6781,6781,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,2/19/2019,,85
03.L1.6060.8067.6,6,03.L1.6060.8067,Gạch 60x60 MS 8067 loại 1,8067,03.8067,8067,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,03,VITTO - HUE,VINCERA,END-2024,END-2024,END-2024,8/31/2021,UNIS,55
03.L1.3060.7375.6,6,03.L1.3060.7375,Gạch 30x60 MS 7375 Loại 1,7375,03.7375,7376-7375-7374,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2023,END-2023,END-2023,3/6/2021,,61
03.L1.3060.7376.6,6,03.L1.3060.7376,Gạch 30x60 MS 7376 Loại 1,7376,03.7376,7376-7375-7374,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINCERA,END-2023,END-2023,END-2023,3/6/2021,,61
10.L1.3060.4716.7,7,10.L1.3060.4716,Gạch 30x60 MS 4716 Loại 1,4716,10.4716,4714-4715-4716,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2022,END-2022,END-2022,1/16/2020,,74
10.L1.6060.5169.3,3,10.L1.6060.5169,Gạch 60x60 MS 5169 loại 1,5169,10.5169,5169,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,03,VITTO - HUE,MAXIMOS,END-2025,ACT,END-2025,8/31/2021,UNIMAX,55
14.L1.8080.88283021,,14.L1.8080.88282031,Gạch 80x80 MS 88283021 Loại 1,88282031,14.88283021,88283021,GACH,SOLO,VIEN,HOP,3,PALLET,,M2,1.5625,80x80 G AP,8080,0,14,APODIO - PHU THO,APODIO,END-2022,END-2022,END-2022,,,0
03.L1.6060.8068.4,4,03.L1.6060.8068,Gạch 60x60 MS 8068 loại 1,8068,03.8068,8068,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,03,VITTO - HUE,VINCERA,END-2024,END-2024,END-2024,8/31/2021,UNIS,55
10.L1.3060.4504.4,4,10.L1.3060.4504,Gạch 30x60 MS 4504 Loại 1,4504,10.4504,4506-4505-4504,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 Đ-N Matt,3060,0,03,VITTO - VINH PHUC,MAXIMOS,END-2024,END-2024,END-2024,1/27/2021,UNIMAX,62
10.L1.3060.5079.1,1,10.L1.3060.5079,Gạch 30x60 MS 5079 Loại 1,5079,10.5079,5079-5078-5077,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 BS,3060,0,03,VITTO - VINH PHUC,MAXIMOS,END-2024,END-2024,END-2024,1/27/2021,,62
03.L1.6060.8069.4,4,03.L1.6060.8069,Gạch 60x60 MS 8069 loại 1,8069,03.8069,8069,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,03,VITTO - HUE,VINCERA,END-2024,END-2024,END-2024,8/31/2021,UNIS,55
10.L1.6060.5168.3,3,10.L1.6060.5168,Gạch 60x60 MS 5168 loại 1,5168,10.5168,5168,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,03,VITTO - HUE,MAXIMOS,END-2025,ACT,END-2025,8/31/2021,UNIMAX,55
03.L1.6060.8067.3,3,03.L1.6060.8067,Gạch 60x60 MS 8067 loại 1,8067,03.8067,8067,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,03,VITTO - HUE,VINCERA,END-2024,END-2024,END-2024,8/31/2021,UNIS,55
14.L1.3030.33316.1,1,14.L1.3030.33316,Gạch 30x30 MS 33316 Loại 1,33316,14.33316,33316,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30 AP,3030,0,14,APODIO - PHU THO,APODIO,ACT,ACT,ACT,2/3/2021,BAN CHUNG,62
14.L1.60120.244016,,14.L1.60120.244016,Gạch 60x120 MS 244016 loại 1,61244016,14.61244016,61244016,GACH,SOLO,VIEN,HOP,2,PALLET,,M2,1.38888,60x120 G AP,60120,0,14,APODIO - PHU THO,APODIO,Hàng CT,Hàng CT,Hàng CT,2/26/2022,,49
14.L1.3030.33411.2,2,14.L1.3030.33411,Gạch 30x30 MS 33411 Loại 1,33411,14.33411,33411,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30 AP,3030,0,14,APODIO - PHU THO,APODIO,ACT,ACT,ACT,2/3/2021,BAN CHUNG,62
10.L1.3060.5068.2,2,10.L1.3060.5068,Gạch 30x60 MS 5068 Loại 1,5068,10.5068,5067-5068-5069,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 BS,3060,0,03,VITTO - VINH PHUC,MAXIMOS,END-2025,ACT,END-2025,10/23/2020,,65
03.L1.3060.7122.3,3,03.L1.3060.7122,Gạch 30x60 MS 7122 Loại 1,7122,03.7122,7123-7122-7121,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 BS,3060,0,03,VITTO - VINH PHUC,VINCERA,END-2024,END-2024,END-2024,2/9/2021,,61
12.L1.2040.2416.3,3,12.L1.2040.2416,Gạch 20x40 MS 2416 Loại 1,2416,12.2416,2416,GACH,SOLO,VIEN,HOP,12,PALLET,,M2,12.5,20x40,2040,0,12,DACERA - DA NANG,DACERA,END-2024,END-2024,END-2024,4/15/2021,,59
10.L1.6060.5164.4,4,10.L1.6060.5164,Gạch 60x60 MS 5164 loại 1,5164,10.5164,5164,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,03,VITTO - HUE,MAXIMOS,END-2024,END-2024,END-2024,8/26/2021,UNIS,55
12.L1.2550.2507.3,3,12.L1.2550.2507,Gạch 25x50 MS 2507 Loại 1,2507,12.2507,2507,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8,25x50,2550,0,12,DACERA - DA NANG,UNIS,END-2024,END-2024,END-2024,6/20/2020,UNIMAX,69
03.L1.6060.8306.5,5,03.L1.6060.8306,Gạch 60x60 MS 8306 loại 1,8306,03.8306,8306,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G Matt,6060,0,03,VITTO - HUE,VINCERA,END-2024,END-2024,END-2024,4/6/2021,UNIS,60
10.L1.3060.5775.1,1,10.L1.3060.5775,Gạch 30x60 MS 5775 Loại 1,5775,10.5775,5774-5775-5776,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,MAXIMOS,END-2023,END-2023,END-2023,1/10/2019,,86
05.L1.1580.18401.I,I,05.L1.1580.18401,Gạch 15x80 MS 18401 Loại 1,18401,05.18401,18401,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8.33333,15.5x80,1580,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,5/30/2020,,70
12.L1.1033.1305.2,2,12.L1.1033.1305,Gạch 10x33 MS 1305 Loại 1,1305,12.1305,1305,GACH,TRANG TRI,VIEN,HOP,30,PALLET,,M2,30.30303,10x33,1033,0,12,DACERA - DA NANG,DACERA,END-2023,END-2023,END-2023,2/28/2021,,61
03.L1.6060.8068.6,6,03.L1.6060.8068,Gạch 60x60 MS 8068 loại 1,8068,03.8068,8068,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,03,VITTO - HUE,VINCERA,END-2024,END-2024,END-2024,8/31/2021,UNIS,55
10.L1.3030.5294.2,2,10.L1.3030.5294,Gạch 30x30 MS 5294 Loại 1,5294,10.5294,5294,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,03,VITTO - VINH PHUC,MAXIMOS,END-2024,END-2024,END-2024,10/23/2020,UNIMAX,65
10.L1.3060.4505.8,8,10.L1.3060.4505,Gạch 30x60 MS 4505 Loại 1,4505,10.4505,4506-4505-4504,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 Đ-N Matt,3060,0,03,VITTO - VINH PHUC,MAXIMOS,END-2024,END-2024,END-2024,1/27/2021,,62
15.L1.3060.2805.2,2,15.L1.3060.2805,Gạch 30x60 MS 2805 Loại 1,2805,15.2805,2804-2805-2806,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINLUX,END-2023,END-2023,END-2023,8/15/2020,,67
10.L1.4080.4824.3,3,10.L1.4080.4824,Gạch 40x80 MS 4824 Loại 1,4824,10.4824,4824-4825-4826,GACH,THAN,VIEN,HOP,4,PALLET,,M2,3.125,40x80,4080,0,03,HOAN MY - VINH PHUC,MAXIMOS,END-2024,END-2024,END-2024,3/21/2021,UNIMAX,60
10.L1.4080.4825.3,3,10.L1.4080.4825,Gạch 40x80 MS 4825 Loại 1,4825,10.4825,4824-4825-4826,GACH,DIEM,VIEN,HOP,4,PALLET,,M2,3.125,40x80,4080,0,03,HOAN MY - VINH PHUC,MAXIMOS,END-2024,END-2024,END-2024,3/21/2021,,60
10.L1.4080.4826.3,3,10.L1.4080.4826,Gạch 40x80 MS 4826 Loại 1,4826,10.4826,4824-4825-4826,GACH,VIEN,VIEN,HOP,4,PALLET,,M2,3.125,40x80,4080,0,03,HOAN MY - VINH PHUC,MAXIMOS,END-2024,END-2024,END-2024,3/21/2021,,60
15.L1.6060.6808.3,3,15.L1.6060.6808,Gạch 60x60 MS 6808 loại 1,6808,15.6808,6808,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,03,VITTO - HUE,VINLUX,END-2023,END-2023,END-2023,7/31/2020,,68
03.L1.3060.7121.2,2,03.L1.3060.7121,Gạch 30x60 MS 7121 Loại 1,7121,03.7121,7123-7122-7121,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 BS,3060,0,03,VITTO - VINH PHUC,VINCERA,END-2024,END-2024,END-2024,2/9/2021,UNIS,61
03.L1.3060.7123.2,2,03.L1.3060.7123,Gạch 30x60 MS 7123 Loại 1,7123,03.7123,7123-7122-7121,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 BS,3060,0,03,VITTO - VINH PHUC,VINCERA,END-2024,END-2024,END-2024,2/9/2021,,61
14.L1.60120.181026.5,5,14.L1.60120.61181026,Gạch 60x120 MS 181026 loại 1,61181026,14.61181026,61181026,GACH,SOLO,VIEN,HOP,2,PALLET,,M2,1.38888,60x120 G AP,60120,0,14,APODIO - PHU THO,APODIO,END-2023,END-2023,END-2023,7/12/2021,,56
15.L1.3060.2804.2,2,15.L1.3060.2804,Gạch 30x60 MS 2804 Loại 1,2804,15.2804,2804-2805-2806,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINLUX,END-2023,END-2023,END-2023,8/15/2020,,67
15.L1.3060.2806.2,2,15.L1.3060.2806,Gạch 30x60 MS 2806 Loại 1,2806,15.2806,2804-2805-2806,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINLUX,END-2023,END-2023,END-2023,8/15/2020,,67
05.L1.1580.18405.I,I,05.L1.1580.18405,Gạch 15x80 MS 18405 Loại 1,18405,05.18405,18405,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8.33333,15.5x80,1580,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,5/28/2020,,70
10.L1.3060.5077.7,7,10.L1.3060.5077,Gạch 30x60 MS 5077 Loại 1,5077,10.5077,5079-5078-5077,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 BS,3060,0,03,VITTO - VINH PHUC,MAXIMOS,END-2024,END-2024,END-2024,1/27/2021,UNIS,62
03.L1.3060.7114.2,2,03.L1.3060.7114,Gạch 30x60 MS 7114 Loại 1,7114,03.7114,7116-7115-7114,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 BS,3060,0,03,VITTO - VINH PHUC,VINCERA,END-2024,END-2024,END-2024,3/21/2021,UNIMAX,60
09.L1.3030.VU308.3,3,09.L1.3030.VU308,Gạch 30x30 MS VU308 Loại 1,VU308,09.VU308,VU308,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,09,VIGLACERA - VINH PHUC,VIGLACERA,END-2023,END-2023,END-2023,9/29/2021,,54
12.L1.3030.3407.2,2,12.L1.3030.3407,Gạch 30x30 MS 3407 Loại 1,3407,12.3407,3407,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,12,DACERA - DA NANG,UNIS,END-2021,END-2021,END-2021,1/17/2020,,74
16.L1.6060.6202.42,42,16.L1.6060.6202,Gạch 60x60 MS 6202 loại 1,6202,16.6202,6202,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,16,TRUNG NGUYEN,UNITILE,END-2022,END-2022,END-2022,10/16/2020,,65
16.L1.6060.6202.51,51,16.L1.6060.6202,Gạch 60x60 MS 6202 loại 1,6202,16.6202,6202,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,16,TRUNG NGUYEN,UNITILE,END-2022,END-2022,END-2022,10/16/2020,,65
16.L1.6060.6202.57,57,16.L1.6060.6202,Gạch 60x60 MS 6202 loại 1,6202,16.6202,6202,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,16,TRUNG NGUYEN,UNITILE,END-2022,END-2022,END-2022,10/16/2020,,65
05.L1.8080.8916.E21,E21,05.L1.8080.8916,Gạch 80x80 MS 8916 loại 1,8916,05.8916,8916,GACH,SOLO,VIEN,HOP,3,PALLET,,M2,1.5625,80x80 G,8080,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,3/23/2020,,72
05.L1.8080.8916.E22,E22,05.L1.8080.8916,Gạch 80x80 MS 8916 loại 1,8916,05.8916,8916,GACH,SOLO,VIEN,HOP,3,PALLET,,M2,1.5625,80x80 G,8080,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,3/23/2020,,72
08.L1.6060.951.6,6,08.L1.6060.951,Gạch 60x60 MS 951 loại 1,951,08.951,951,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G CV,6060,0,03,VITTO - VINH PHUC,VITTO,END-2020,END-2020,END-2020,2/23/2019,,85
14.L1.3060.A36822.3,3,14.L1.3060.A36822,Gạch 30x60 MS A36822 Loại 1,A36822,14.A36822,36922-36822D-36822,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 G,3060,0,14,APODIO - PHU THO,APODIO,ACT,ACT,ACT,12/23/2020,UNIMAX,63
14.L1.3060.A36822D.3,3,14.L1.3060.A36822D,Gạch 30x60 MS A36822D Loại 1,A36822D,14.A36822D,36922-36822D-36822,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 G,3060,0,14,APODIO - PHU THO,APODIO,ACT,ACT,ACT,12/25/2020,UNIMAX,63
14.L1.3060.A36922.3,3,14.L1.3060.A36922,Gạch 30x60 MS A36922 Loại 1,A36922,14.A36922,36922-36822D-36822,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 G,3060,0,14,APODIO - PHU THO,APODIO,ACT,ACT,ACT,12/23/2020,UNIMAX,63
10.L1.3060.5072.3,3,10.L1.3060.5072,Gạch 30x60 MS 5072 Loại 1,5072,10.5072,5073-5072-5071,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 BS,3060,0,03,VITTO - VINH PHUC,MAXIMOS,END-2024,END-2024,END-2024,10/23/2020,,65
05.L1.8080.8686.G21,G21,05.L1.8080.8686,Gạch 80x80 MS 8686 loại 1,8686,05.8686,8686,GACH,SOLO,VIEN,HOP,3,PALLET,,M2,1.5625,80x80 G,8080,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,4/27/2020,,71
05.L1.8080.8691.G21,G21,05.L1.8080.8691,Gạch 80x80 MS 8691 loại 1,8691,05.8691,8691,GACH,SOLO,VIEN,HOP,3,PALLET,,M2,1.5625,80x80 G,8080,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,5/6/2019,,83
12.L1.3030.3003.7,7,12.L1.3030.3003,Gạch 30x30 MS 3003 Loại 1,3003,12.3003,3003,GACH,SOLO,VIEN,HOP,11,PALLET,,M2,11.11111,30x30,3030,0,12,DACERA - DA NANG,UNIS,END-2024,END-2024,END-2024,6/27/2019,UNIMAX,81
16.L1.6060.60801.54,54,16.L1.6060.60801,Gạch 60x60 MS 60801 loại 1,60801,16.60801,6201,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,16,TRUNG NGUYEN,UNITILE,END-2022,END-2022,END-2022,11/2/2020,,65
15.L1.3060.2809.6,6,15.L1.3060.2809,Gạch 30x60 MS 2809 Loại 1,2809,15.2809,2807-2808-2809,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINLUX,END-2023,END-2023,END-2023,8/15/2020,,67
14.L1.8080.88181005.1,1,14.L1.8080.88181005,Gạch 80x80 MS 88181005 loại 1,88181005,14.88181005,88181005,GACH,SOLO,VIEN,HOP,3,PALLET,,M2,1.5625,80x80 G AP,8080,0,14,APODIO - PHU THO,APODIO,END-2023,END-2023,END-2023,2/1/2021,,62
12.L1.2550.2502.9,9,12.L1.2550.2502,Gạch 25x50 MS 2502 Loại 1,2502,12.2502,2502,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8,25x50,2550,0,12,DACERA - DA NANG,UNIS,END-2026,END-2026,END-2026,1/17/2020,UNIS,74
12.L1.2550.2505.7,7,12.L1.2550.2505,Gạch 25x50 MS 2505 Loại 1,2505,12.2505,2505,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8,25x50,2550,0,12,DACERA - DA NANG,UNIS,END-2026,END-2026,END-2026,1/17/2020,UNIS,74
05.L1.1580.18406.I,I,05.L1.1580.18406,Gạch 15x80 MS 18406 Loại 1,18406,05.18406,18406,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8.33333,15.5x80,1580,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,5/28/2020,,70
05.L1.1580.18409.I,I,05.L1.1580.18409,Gạch 15x80 MS 18409 Loại 1,18409,05.18409,18409,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8.33333,15.5x80,1580,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,5/28/2020,,70
14.L1.8080.88181004.5,5,14.L1.8080.88181004,Gạch 80x80 MS 88181004 loại 1,88181004,14.88181004,88181004,GACH,SOLO,VIEN,HOP,3,PALLET,,M2,1.5625,80x80 G AP,8080,0,14,APODIO - PHU THO,APODIO,ACT,ACT,ACT,1/26/2021,UNIMAX,62
10.L1.3060.5079.8,8,10.L1.3060.5079,Gạch 30x60 MS 5079 Loại 1,5079,10.5079,5079-5078-5077,GACH,DAM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 BS,3060,0,03,VITTO - VINH PHUC,MAXIMOS,END-2024,END-2024,END-2024,1/27/2021,,62
14.L1.8080.88185001.2,2,14.L1.8080.88185001,Gạch 80x80 MS 88185001 loại 1,88185001,14.88185001,88185001,GACH,SOLO,VIEN,HOP,3,PALLET,,M2,1.5625,80x80 G AP,8080,0,14,APODIO - PHU THO,APODIO,END-2023,END-2023,END-2023,1/25/2021,,62
16.L1.6060.60801.49,49,16.L1.6060.60801,Gạch 60x60 MS 60801 loại 1,60801,16.60801,6201,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,16,TRUNG NGUYEN,UNITILE,END-2022,END-2022,END-2022,11/2/2020,,65
15.L1.3060.2911.6,6,15.L1.3060.2911,Gạch 30x60 MS 2911 Loại 1,2911,15.2911,2911-2912-2913,GACH,THAN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINLUX,END-2025,ACT,END-2025,8/17/2020,UNILUX,67
15.L1.3060.2913.6,6,15.L1.3060.2913,Gạch 30x60 MS 2913 Loại 1,2913,15.2913,2911-2912-2913,GACH,VIEN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINLUX,END-2025,ACT,END-2025,8/17/2020,,67
15.L1.6060.6803.9,9,15.L1.6060.6803,Gạch 60x60 MS 6803 loại 1,6803,15.6803,6803,GACH,SOLO,VIEN,HOP,4,PALLET,,M2,2.77777,60x60 G,6060,0,03,VITTO - HUE,VINLUX,END-2023,END-2023,END-2023,8/19/2020,,67
12.L1.2550.2506.4,4,12.L1.2550.2506,Gạch 25x50 MS 2506 Loại 1,2506,12.2506,2506,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8,25x50,2550,0,12,DACERA - DA NANG,UNIS,END-2024,END-2024,END-2024,6/20/2020,UNIMAX,69
14.L1.8080.88283006.2,2,14.L1.8080.88283006,Gạch 80x80 MS 88283006 loại 1,88283006,14.88283006,88283006,GACH,SOLO,VIEN,HOP,3,PALLET,,M2,1.5625,80x80 G AP,8080,0,14,APODIO - PHU THO,APODIO,END-2023,END-2023,END-2023,2/26/2022,,49
17.L1.3060.3605T.H1,H1,17.L1.3060.3605T,Gạch 30x60 MS 3605T Loại 1,3605T,17.3605T,3605T-3605D-3605V,GACH,THAN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,17,HA THANH,RIO TILES,END-2023,END-2023,END-2023,3/19/2021,,60
17.L1.3060.3605V.H1,H1,17.L1.3060.3605V,Gạch 30x60 MS 3605V Loại 1,3605V,17.3605V,3605T-3605D-3605V,GACH,VIEN,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,17,HA THANH,RIO TILES,END-2023,END-2023,END-2023,3/19/2021,,60
10.L1.3060.4502.2,2,10.L1.3060.4502,Gạch 30x60 MS 4502 Loại 1,4502,10.4502,4503-4502-4501,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 Đ-N Matt,3060,0,03,VITTO - VINH PHUC,MAXIMOS,END-2024,END-2024,END-2024,1/27/2021,,62
05.L1.1580.18402.H,H,05.L1.1580.18402,Gạch 15x80 MS 18402 Loại 1,18402,05.18402,18402,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8.33333,15.5x80,1580,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,5/30/2020,,70
05.L1.1580.18400.I,I,05.L1.1580.18400,Gạch 15x80 MS 18400 Loại 1,18400,05.18400,18400,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8.33333,15.5x80,1580,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,5/30/2020,,70
05.L1.8080.8683.E0,E0,05.L1.8080.8683,Gạch 80x80 MS 8683 loại 1,8683,05.8683,8683,GACH,SOLO,VIEN,HOP,3,PALLET,,M2,1.5625,80x80 G,8080,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,5/6/2019,,83
05.L1.8080.8683.K0,K0,05.L1.8080.8683,Gạch 80x80 MS 8683 loại 1,8683,05.8683,8683,GACH,SOLO,VIEN,HOP,3,PALLET,,M2,1.5625,80x80 G,8080,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,5/6/2019,,83
05.L1.8080.8687.G21,G21,05.L1.8080.8687,Gạch 80x80 MS 8687 loại 1,8687,05.8687,8687,GACH,SOLO,VIEN,HOP,3,PALLET,,M2,1.5625,80x80 G,8080,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,5/7/2020,,70
10.L1.3060.5084.2,2,10.L1.3060.5084,Gạch 30x60 MS 5084 Loại 1,5084,10.5084,5085-5084,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 BS,3060,0,03,VITTO - VINH PHUC,MAXIMOS,END-2022,END-2022,END-2022,3/21/2021,,60
15.L1.3060.2912.6,6,15.L1.3060.2912,Gạch 30x60 MS 2912 Loại 1,2912,15.2912,2911-2912-2913,GACH,DIEM,VIEN,HOP,8,PALLET,,M2,5.55555,30x60,3060,0,03,VITTO - HUE,VINLUX,END-2025,ACT,END-2025,8/17/2020,,67
05.L1.1580.18403.D,D,05.L1.1580.18403,Gạch 15x80 MS 18403 Loại 1,18403,05.18403,18403,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8.33333,15.5x80,1580,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,5/30/2020,,70
05.L1.1580.18404.D,D,05.L1.1580.18404,Gạch 15x80 MS 18404 Loại 1,18404,05.18404,18404,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8.33333,15.5x80,1580,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,5/30/2020,,70
05.L1.8080.8692.H0,H0,05.L1.8080.8692,Gạch 80x80 MS 8692 loại 1,8692,05.8692,8692,GACH,SOLO,VIEN,HOP,3,PALLET,,M2,1.5625,80x80 G,8080,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,4/26/2020,,71
05.L1.1580.18408.D,D,05.L1.1580.18408,Gạch 15x80 MS 18408 Loại 1,18408,05.18408,18408,GACH,SOLO,VIEN,HOP,8,PALLET,,M2,8.33333,15.5x80,1580,0,05,VICENZA - THANH HOA,UNIS,END-2022,END-2022,END-2022,5/28/2020,,70
03.L1.3060.7117.8,8,03.L1.3060.7117,Gạch 30x60 MS 7117 Loại 1,7117,03.7117,7119-7118-7117,GACH,NHAT,VIEN,HOP,8,PALLET,,M2,5.55555,30x60 BS,3060,0,03,VITTO - VINH PHUC,VINCERA,END-2024,END-2024,END-2024,3/21/2021,UNIMAX,60
