item_code,location_code,period_start,qty,demand_type,segment,priority,combo_class,branch_archetype,tet_flag,confidence_lower,confidence_upper
39.L1.3060.USGM3604,017,2026-02-01,1.28,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.02,1.54
39.L1.3060.USGM3604,017,2026-03-01,4.62,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,3.7,5.54
39.L1.3060.USGM3605,017,2025-12-01,0.0,FORECAST,C,1,INTERMITTENT,HIGH_VELOCITY,N,0.0,0.0
39.L1.3060.USGM3605,017,2026-01-01,0.0,FORECAST,C,1,INTERMITTENT,HIGH_VELOCITY,Y,0.0,0.0
39.L1.3060.USGM3605,017,2026-02-01,0.0,FORECAST,C,1,INTERMITTENT,HIGH_VELOCITY,Y,0.0,0.0
39.L1.3060.USGM3605,017,2026-03-01,0.0,FORECAST,C,1,INTERMITTENT,HIGH_VELOCITY,Y,0.0,0.0
39.L1.3060.USGM3606,017,2025-12-01,16.711,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,N,13.37,20.05
39.L1.3060.USGM3606,017,2026-01-01,18.38,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,14.7,22.06
39.L1.3060.USGM3606,017,2026-02-01,12.61,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,10.09,15.13
39.L1.3060.USGM3606,017,2026-03-01,30.58,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,24.46,36.7
39.L1.3060.USGM3607,017,2025-12-01,8.9203,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,7.14,10.7
39.L1.3060.USGM3607,017,2026-01-01,1.96,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.57,2.35
39.L1.3060.USGM3607,017,2026-02-01,1.46,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.17,1.75
39.L1.3060.USGM3607,017,2026-03-01,5.21,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.17,6.25
39.L1.3060.USGM3608,017,2025-12-01,2.2023,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,N,1.76,2.64
39.L1.3060.USGM3608,017,2026-01-01,1.77,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,1.42,2.12
39.L1.3060.USGM3608,017,2026-02-01,1.14,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,0.91,1.37
39.L1.3060.USGM3608,017,2026-03-01,2.49,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,1.99,2.99
39.L1.3060.USGM3609,017,2025-12-01,12.4543,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,9.96,14.95
39.L1.3060.USGM3609,017,2026-01-01,2.1,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.68,2.52
39.L1.3060.USGM3609,017,2026-02-01,1.26,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.01,1.51
39.L1.3060.USGM3609,017,2026-03-01,6.03,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.82,7.24
39.L1.3060.USGM3613,017,2025-12-01,129.483,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,N,103.59,155.38
39.L1.3060.USGM3613,017,2026-01-01,115.22,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,92.18,138.26
39.L1.3060.USGM3613,017,2026-02-01,75.59,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,60.47,90.71
39.L1.3060.USGM3613,017,2026-03-01,182.15,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,145.72,218.58
39.L1.3060.USGM3614,017,2025-12-01,133.9369,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,N,107.15,160.72
39.L1.3060.USGM3614,017,2026-01-01,126.82,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,101.46,152.18
39.L1.3060.USGM3614,017,2026-02-01,81.29,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,65.03,97.55
39.L1.3060.USGM3614,017,2026-03-01,192.67,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,154.14,231.2
39.L1.3060.USGM3615,017,2025-12-01,4.2703,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,N,3.42,5.12
39.L1.3060.USGM3615,017,2026-01-01,0.0,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,0.0,0.0
39.L1.3060.USGM3615,017,2026-02-01,0.0,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,0.0,0.0
39.L1.3060.USGM3615,017,2026-03-01,0.0,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,0.0,0.0
39.L1.3060.USGM3616,017,2025-12-01,430.7434,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,N,344.59,516.89
39.L1.3060.USGM3616,017,2026-01-01,215.12,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,172.1,258.14
39.L1.3060.USGM3616,017,2026-02-01,141.79,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,113.43,170.15
39.L1.3060.USGM3616,017,2026-03-01,269.76,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,215.81,323.71
39.L1.4080.USG48003,017,2025-12-01,55.3604,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,N,44.29,66.43
39.L1.4080.USG48003,017,2026-01-01,39.19,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,31.35,47.03
39.L1.4080.USG48003,017,2026-02-01,29.79,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,23.83,35.75
39.L1.4080.USG48003,017,2026-03-01,69.11,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,55.29,82.93
39.L1.4080.USG48004,017,2025-12-01,8.205,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,6.56,9.85
39.L1.4080.USG48004,017,2026-01-01,1.99,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.59,2.39
39.L1.4080.USG48004,017,2026-02-01,1.45,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.16,1.74
39.L1.4080.USG48004,017,2026-03-01,5.86,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.69,7.03
39.L1.4080.USG48005,017,2025-12-01,55.3604,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,N,44.29,66.43
39.L1.4080.USG48005,017,2026-01-01,38.97,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,31.18,46.76
39.L1.4080.USG48005,017,2026-02-01,29.62,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,23.7,35.54
39.L1.4080.USG48005,017,2026-03-01,68.61,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,54.89,82.33
39.L1.4080.USG48006,017,2025-12-01,10.3447,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,8.28,12.41
39.L1.4080.USG48006,017,2026-01-01,2.06,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.65,2.47
39.L1.4080.USG48006,017,2026-02-01,1.29,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.03,1.55
39.L1.4080.USG48006,017,2026-03-01,5.53,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.42,6.64
39.L1.4080.USG48007,017,2025-12-01,8.2488,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,6.6,9.9
39.L1.4080.USG48007,017,2026-01-01,2.15,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.72,2.58
39.L1.4080.USG48007,017,2026-02-01,1.31,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.05,1.57
39.L1.4080.USG48007,017,2026-03-01,5.53,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.42,6.64
39.L1.4080.USG48008,017,2025-12-01,8.9944,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,7.2,10.79
39.L1.4080.USG48008,017,2026-01-01,2.08,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.66,2.5
39.L1.4080.USG48008,017,2026-02-01,1.4,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.12,1.68
39.L1.4080.USG48008,017,2026-03-01,6.65,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,5.32,7.98
39.L1.6060.UGG6001,017,2025-12-01,235.7789,FORECAST,A,1,INTERMITTENT,HIGH_VELOCITY,N,188.62,282.93
39.L1.6060.UGG6001,017,2026-01-01,173.4,FORECAST,A,1,INTERMITTENT,HIGH_VELOCITY,Y,138.72,208.08
39.L1.6060.UGG6001,017,2026-02-01,70.34,FORECAST,A,1,INTERMITTENT,HIGH_VELOCITY,Y,56.27,84.41
39.L1.6060.UGG6001,017,2026-03-01,158.58,FORECAST,A,1,INTERMITTENT,HIGH_VELOCITY,Y,126.86,190.3
39.L1.6060.UGG6003,017,2025-12-01,9.3661,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,7.49,11.24
39.L1.6060.UGG6003,017,2026-01-01,2.45,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.96,2.94
39.L1.6060.UGG6003,017,2026-02-01,1.97,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.58,2.36
39.L1.6060.UGG6003,017,2026-03-01,7.26,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,5.81,8.71
39.L1.6060.UGG6004,017,2025-12-01,168.4843,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,N,134.79,202.18
39.L1.6060.UGG6004,017,2026-01-01,162.01,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,129.61,194.41
39.L1.6060.UGG6004,017,2026-02-01,80.81,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,64.65,96.97
39.L1.6060.UGG6004,017,2026-03-01,202.58,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,162.06,243.1
39.L1.6060.USGM6001,017,2025-12-01,126.5391,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,N,101.23,151.85
39.L1.6060.USGM6001,017,2026-01-01,104.28,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,83.42,125.14
39.L1.6060.USGM6001,017,2026-02-01,70.48,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,56.38,84.58
39.L1.6060.USGM6001,017,2026-03-01,166.23,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,132.98,199.48
39.L1.6060.USGM6002,017,2025-12-01,10.5204,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,8.42,12.62
39.L1.6060.USGM6002,017,2026-01-01,2.5,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,2.0,3.0
39.L1.6060.USGM6002,017,2026-02-01,1.6,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.28,1.92
39.L1.6060.USGM6002,017,2026-03-01,6.75,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,5.4,8.1
39.L1.6060.USGM6003,017,2025-12-01,0.0,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,N,0.0,0.0
39.L1.6060.USGM6003,017,2026-01-01,0.0,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,0.0,0.0
39.L1.6060.USGM6003,017,2026-02-01,0.0,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,0.0,0.0
39.L1.6060.USGM6003,017,2026-03-01,0.0,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,0.0,0.0
39.L1.6060.USGM6004,017,2025-12-01,0.0,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,N,0.0,0.0
39.L1.6060.USGM6004,017,2026-01-01,0.0,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,0.0,0.0
39.L1.6060.USGM6004,017,2026-02-01,0.0,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,0.0,0.0
39.L1.6060.USGM6004,017,2026-03-01,0.0,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,0.0,0.0
40.L1.3060.UGC3600,017,2025-12-01,1508.62,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,N,1206.9,1810.34
40.L1.3060.UGC3600,017,2026-01-01,2483.24,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,1986.59,2979.89
40.L1.3060.UGC3600,017,2026-02-01,521.44,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,417.15,625.73
40.L1.3060.UGC3600,017,2026-03-01,2071.86,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,1657.49,2486.23
40.L1.3060.UGC3600AD,017,2025-12-01,26.2453,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,N,21.0,31.49
40.L1.3060.UGC3600AD,017,2026-01-01,20.11,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,16.09,24.13
40.L1.3060.UGC3600AD,017,2026-02-01,12.99,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,10.39,15.59
40.L1.3060.UGC3600AD,017,2026-03-01,28.29,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,22.63,33.95
40.L1.3060.UGC3600AV,017,2025-12-01,380.129,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,N,304.1,456.15
40.L1.3060.UGC3600AV,017,2026-01-01,8.54,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,6.83,10.25
40.L1.3060.UGC3600AV,017,2026-02-01,64.68,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,51.74,77.62
40.L1.3060.UGC3600AV,017,2026-03-01,133.01,FORECAST,A,1,SMOOTH,HIGH_VELOCITY,Y,106.41,159.61
40.L1.3060.UGC3602,017,2025-12-01,110.4713,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,N,88.38,132.57
40.L1.3060.UGC3602,017,2026-01-01,42.27,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,33.82,50.72
40.L1.3060.UGC3602,017,2026-02-01,29.53,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,23.62,35.44
40.L1.3060.UGC3602,017,2026-03-01,68.61,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,54.89,82.33
40.L1.3060.UGC3602AD,017,2025-12-01,11.5043,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,9.2,13.81
40.L1.3060.UGC3602AD,017,2026-01-01,1.29,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.03,1.55
40.L1.3060.UGC3602AD,017,2026-02-01,0.86,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,0.69,1.03
40.L1.3060.UGC3602AD,017,2026-03-01,2.97,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,2.38,3.56
40.L1.3060.UGC3602AV,017,2025-12-01,96.9587,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,N,77.57,116.35
40.L1.3060.UGC3602AV,017,2026-01-01,40.46,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,32.37,48.55
40.L1.3060.UGC3602AV,017,2026-02-01,29.53,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,23.62,35.44
40.L1.3060.UGC3602AV,017,2026-03-01,68.61,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,54.89,82.33
40.L1.3060.USC3601,017,2025-12-01,198.9894,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,N,159.19,238.79
40.L1.3060.USC3601,017,2026-01-01,139.61,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,111.69,167.53
40.L1.3060.USC3601,017,2026-02-01,92.14,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,73.71,110.57
40.L1.3060.USC3601,017,2026-03-01,202.04,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,161.63,242.45
40.L1.3060.USC3601D,017,2025-12-01,41.742,FORECAST,A,1,LUMPY,HIGH_VELOCITY,N,33.39,50.09
40.L1.3060.USC3601D,017,2026-01-01,23.56,FORECAST,A,1,LUMPY,HIGH_VELOCITY,Y,18.85,28.27
40.L1.3060.USC3601D,017,2026-02-01,17.35,FORECAST,A,1,LUMPY,HIGH_VELOCITY,Y,13.88,20.82
40.L1.3060.USC3601D,017,2026-03-01,35.31,FORECAST,A,1,LUMPY,HIGH_VELOCITY,Y,28.25,42.37
40.L1.3060.USC3601V,017,2025-12-01,152.4018,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,N,121.92,182.88
40.L1.3060.USC3601V,017,2026-01-01,115.85,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,92.68,139.02
40.L1.3060.USC3601V,017,2026-02-01,72.75,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,58.2,87.3
40.L1.3060.USC3601V,017,2026-03-01,179.07,FORECAST,A,1,ERRATIC,HIGH_VELOCITY,Y,143.26,214.88
40.L1.3060.USC3604,017,2025-12-01,55.3604,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,N,44.29,66.43
40.L1.3060.USC3604,017,2026-01-01,39.25,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,31.4,47.1
40.L1.3060.USC3604,017,2026-02-01,29.62,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,23.7,35.54
40.L1.3060.USC3604,017,2026-03-01,69.11,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,55.29,82.93
40.L1.3060.USC3604D,017,2025-12-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,0.0,0.0
40.L1.3060.USC3604D,017,2026-01-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
40.L1.3060.USC3604D,017,2026-02-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
40.L1.3060.USC3604D,017,2026-03-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
40.L1.3060.USC3604V,017,2025-12-01,55.3604,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,N,44.29,66.43
40.L1.3060.USC3604V,017,2026-01-01,39.25,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,31.4,47.1
40.L1.3060.USC3604V,017,2026-02-01,29.62,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,23.7,35.54
40.L1.3060.USC3604V,017,2026-03-01,69.11,FORECAST,B,1,ERRATIC,HIGH_VELOCITY,Y,55.29,82.93
41.L1.3060.U3301,017,2025-12-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,0.0,0.0
41.L1.3060.U3301,017,2026-01-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
41.L1.3060.U3301,017,2026-02-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
41.L1.3060.U3301,017,2026-03-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
41.L1.3060.U3303,017,2025-12-01,136.8,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,109.44,164.16
41.L1.3060.U3303,017,2026-01-01,127.91,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,102.33,153.49
41.L1.3060.U3303,017,2026-02-01,84.77,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,67.82,101.72
41.L1.3060.U3303,017,2026-03-01,181.56,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,145.25,217.87
41.L1.3060.U3305,017,2025-12-01,0.0,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,N,0.0,0.0
41.L1.3060.U3305,017,2026-01-01,0.0,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,Y,0.0,0.0
41.L1.3060.U3305,017,2026-02-01,0.0,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,Y,0.0,0.0
41.L1.3060.U3305,017,2026-03-01,0.0,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,Y,0.0,0.0
41.L1.3060.U3306,017,2025-12-01,10.1435,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,8.11,12.17
41.L1.3060.U3306,017,2026-01-01,1.1,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,0.88,1.32
41.L1.3060.U3306,017,2026-02-01,0.79,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,0.63,0.95
41.L1.3060.U3306,017,2026-03-01,2.26,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.81,2.71
41.L1.3060.U3307,017,2025-12-01,14.0449,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,11.24,16.85
41.L1.3060.U3307,017,2026-01-01,1.37,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.1,1.64
41.L1.3060.U3307,017,2026-02-01,0.89,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,0.71,1.07
41.L1.3060.U3307,017,2026-03-01,3.16,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,2.53,3.79
41.L1.3060.U3308,017,2025-12-01,121.1431,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,N,96.91,145.37
41.L1.3060.U3308,017,2026-01-01,102.5,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,82.0,123.0
41.L1.3060.U3308,017,2026-02-01,66.02,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,52.82,79.22
41.L1.3060.U3308,017,2026-03-01,143.36,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,114.69,172.03
41.L1.3060.U3401,017,2025-12-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,0.0,0.0
41.L1.3060.U3401,017,2026-01-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
41.L1.3060.U3401,017,2026-02-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
41.L1.3060.U3401,017,2026-03-01,0.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,0.0,0.0
41.L1.3060.U3405,017,2025-12-01,5.0,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,N,4.0,6.0
41.L1.3060.U3405,017,2026-01-01,2.55,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,Y,2.04,3.06
41.L1.3060.U3405,017,2026-02-01,1.82,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,Y,1.46,2.18
41.L1.3060.U3405,017,2026-03-01,4.06,FORECAST,B,1,SMOOTH,HIGH_VELOCITY,Y,3.25,4.87
41.L1.3060.U3407,017,2025-12-01,15.3468,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,N,12.28,18.42
41.L1.3060.U3407,017,2026-01-01,12.98,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,10.38,15.58
41.L1.3060.U3407,017,2026-02-01,8.36,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,6.69,10.03
41.L1.3060.U3407,017,2026-03-01,18.16,FORECAST,B,1,INTERMITTENT,HIGH_VELOCITY,Y,14.53,21.79
41.L1.4080.U4101,017,2025-12-01,10.1783,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,8.14,12.21
41.L1.4080.U4101,017,2026-01-01,1.89,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.51,2.27
41.L1.4080.U4101,017,2026-02-01,1.39,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.11,1.67
41.L1.4080.U4101,017,2026-03-01,5.16,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.13,6.19
41.L1.4080.U4102,017,2025-12-01,7.8995,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,6.32,9.48
41.L1.4080.U4102,017,2026-01-01,1.84,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.47,2.21
41.L1.4080.U4102,017,2026-02-01,1.43,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.14,1.72
41.L1.4080.U4102,017,2026-03-01,5.52,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.42,6.62
41.L1.4080.U4103,017,2025-12-01,0.0,FORECAST,C,1,DORMANT_SEASONAL,HIGH_VELOCITY,N,0.0,0.0
41.L1.4080.U4103,017,2026-01-01,0.0,FORECAST,C,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.4080.U4103,017,2026-02-01,0.0,FORECAST,C,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.4080.U4103,017,2026-03-01,0.0,FORECAST,C,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.4080.U4104,017,2025-12-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,N,0.0,0.0
41.L1.4080.U4104,017,2026-01-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.4080.U4104,017,2026-02-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.4080.U4104,017,2026-03-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.4080.U4201,017,2025-12-01,8.022,FORECAST,B,1,LUMPY,HIGH_VELOCITY,N,6.42,9.63
41.L1.4080.U4201,017,2026-01-01,1.84,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.47,2.21
41.L1.4080.U4201,017,2026-02-01,1.35,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,1.08,1.62
41.L1.4080.U4201,017,2026-03-01,5.64,FORECAST,B,1,LUMPY,HIGH_VELOCITY,Y,4.51,6.77
41.L1.4080.U4203,017,2025-12-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,N,0.0,0.0
41.L1.4080.U4203,017,2026-01-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.4080.U4203,017,2026-02-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.4080.U4203,017,2026-03-01,0.0,FORECAST,B,1,DORMANT_SEASONAL,HIGH_VELOCITY,Y,0.0,0.0
41.L1.4080.UT483001,017,2025-12-01,18.6,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,14.88,22.32
41.L1.4080.UT483001,017,2026-01-01,14.76,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,11.81,17.71
41.L1.4080.UT483001,017,2026-02-01,8.8,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,7.04,10.56
41.L1.4080.UT483001,017,2026-03-01,20.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,16.0,24.0
41.L1.4080.UT483001V,017,2025-12-01,9.3,FORECAST,C,1,COLD_START,HIGH_VELOCITY,N,7.44,11.16
41.L1.4080.UT483001V,017,2026-01-01,7.38,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,5.9,8.86
41.L1.4080.UT483001V,017,2026-02-01,4.4,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,3.52,5.28
41.L1.4080.UT483001V,017,2026-03-01,10.0,FORECAST,C,1,COLD_START,HIGH_VELOCITY,Y,8.0,12.0
41.L1.4080.UT483002B,017,2025-12-01,12.3,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,N,9.84,14.76
41.L1.4080.UT483002B,017,2026-01-01,7.97,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,Y,6.38,9.56
41.L1.4080.UT483002B,017,2026-02-01,5.12,FORECAST,C,1,ERRATIC,HIGH_VELOCITY,Y,4.1,6.14
